user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
3280311242,1.14577E+18,2019-07-01T18:50:49Z,eva_serhal,"Happy Canada Day! 🍁🇨🇦🍁🇨🇦🍁🇨🇦Hiking in beautiful #GrosMorne, boat tour of #WesternBrookPond and tonight we get Screeched In @WoodyPoint. What better way to spend #Canada152 #CanadaDay2019 #CanadaProud @CBCNL @NLtweets #Newfoundland #OhCanada @WoodyPointNFLD https://t.co/IrheJzBQLO",Twitter for iPhone,255,,,,FALSE,FALSE,13,0,GrosMorne|WesternBrookPond|Canada152|CanadaDay2019|CanadaProud|Newfoundland|OhCanada,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1145766382669352960/pu/img/zHg6vOl1LDGEoKWu.jpg,https://t.co/IrheJzBQLO,https://twitter.com/eva_serhal/status/1145766726702960640/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1145766382669352960/pu/img/zHg6vOl1LDGEoKWu.jpg,https://t.co/IrheJzBQLO,https://twitter.com/eva_serhal/status/1145766726702960640/video/1,,58403301|18999907|38670218|248980278,WoodyPoint|CBCNL|NLtweets|WoodyPointNFLD,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/eva_serhal/status/1145766726702960640,Eva Serhal,,"Director, Outreach, Tele-mental Health & @ECHO_ONMH, Centre for Addiction and Mental Health (@CAMHnews). PhD cand @IHPMEuofT. Tweets/opinions are my own",,FALSE,757,1352,17,1609,1347,2015-07-15T05:16:18Z,FALSE,,,,https://pbs.twimg.com/profile_banners/3280311242/1559788033,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1043107864523333632/855VOXWR_normal.jpg
106272254,1.14577E+18,2019-07-01T18:50:11Z,intracorphomes,"Happy Canada Day from our Vancouver Office! 

#canadaday #canadaday2019 #happycanadaday #ohcanada #intracorp #buildingtheextraordinary #realestate #canadianflag https://t.co/NR4QS5qSrC",Hootsuite Inc.,160,,,,FALSE,FALSE,1,0,canadaday|canadaday2019|happycanadaday|ohcanada|intracorp|buildingtheextraordinary|realestate|canadianflag,,,,,http://pbs.twimg.com/media/D-aUncgXsAAGSTa.jpg,https://t.co/NR4QS5qSrC,https://twitter.com/intracorphomes/status/1145766564928638976/photo/1,photo,http://pbs.twimg.com/media/D-aUncgXsAAGSTa.jpg,https://t.co/NR4QS5qSrC,https://twitter.com/intracorphomes/status/1145766564928638976/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/intracorphomes/status/1145766564928638976,Intracorp Homes,"Vancouver, BC","Intracorp has built extraordinary homes for over forty years, earning our reputation as one of North America’s most trusted real estate developers.",http://intracorphomes.com,FALSE,7667,6162,154,3921,2223,2010-01-19T01:29:08Z,FALSE,http://intracorphomes.com,,,https://pbs.twimg.com/profile_banners/106272254/1484245720,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/919994030951239680/d3SOXBr7_normal.jpg
3387525677,1.14577E+18,2019-07-01T18:50:02Z,apolloir,"From all of us at Apollo Irrigation, we hope you and your family are having a wonderful long weekend. Happy birthday Canada. 152 looks good on you!

#CanadaDay #Canada152 #CanadaProud #LongWeekend #OhCanada #ProudCanadian https://t.co/sotw4Cdux9",Hootsuite Inc.,221,,,,FALSE,FALSE,0,0,CanadaDay|Canada152|CanadaProud|LongWeekend|OhCanada|ProudCanadian,,,,,http://pbs.twimg.com/media/D-aUljZWwAAKrfL.jpg,https://t.co/sotw4Cdux9,https://twitter.com/apolloir/status/1145766529805541377/photo/1,photo,http://pbs.twimg.com/media/D-aUljZWwAAKrfL.jpg,https://t.co/sotw4Cdux9,https://twitter.com/apolloir/status/1145766529805541377/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/apolloir/status/1145766529805541377,Apollo Irrigation,"Kitchener, Ontario","#Irrigation, #WaterConservation and enjoyment of summer days in our yards and gardens! We're based out of @RegionWaterloo #KWAwesome #WRAwesome",http://t.co/AQTQ4HaXIO,FALSE,382,809,12,1346,350,2015-07-22T16:01:56Z,FALSE,http://t.co/AQTQ4HaXIO,http://ApolloIrrigation.com,,https://pbs.twimg.com/profile_banners/3387525677/1439213728,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/625714336913207296/6ME_6L-W_normal.jpg
9.15817E+17,1.14577E+18,2019-07-01T18:49:55Z,5TOOLFH,🇨🇦 Happy Canada Day!!! 🇨🇦 Have an amazing long weekend celebrating our great nation and enjoying wonderful times with your family. #ohcanada #5Tool #family #baseball #152 @ 5 Tool Fieldhouse https://t.co/KTlQlcgIzg,Instagram,214,,,,FALSE,FALSE,3,0,ohcanada|5Tool|family|baseball,,instagram.com/p/BzYoI-KAXIP/…,https://t.co/KTlQlcgIzg,https://www.instagram.com/p/BzYoI-KAXIP/?igshid=1hdymyxhaedbw,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/5TOOLFH/status/1145766498427973632,5 Tool Fieldhouse,"Edmonton, Alberta","7500 sqft. of space dedicated to baseball, slopitch, fastball and other sports in Edmonton. 20 ft high Batting cages, open turf and weightroom.",https://t.co/1HlBAqXB77,FALSE,334,146,1,220,143,2017-10-05T05:53:08Z,FALSE,https://t.co/1HlBAqXB77,http://5toolfieldhouse.com,,https://pbs.twimg.com/profile_banners/915817107165556736/1515537634,,http://pbs.twimg.com/profile_images/915818133943754753/Comp-X-N_normal.jpg
201576849,1.14577E+18,2019-07-01T18:47:09Z,IfICan79,"If the @BlueJays win today, is @SNETCampbell delivering a #candygram to the clubhouse singing #OhCanada?

Loving the patriotic threads! 

#HappyCanadaDay 🇨🇦🇨🇦🇨🇦

@Sportsnet @BarryDavis_ @thehazelmae @DShulman_ESPN",Twitter for iPhone,213,,,,FALSE,FALSE,4,0,candygram|OhCanada|HappyCanadaDay,,,,,,,,,,,,,41468683|274652363|21660529|25386777|2911024287|270920024,BlueJays|SNETCampbell|Sportsnet|BarryDavis_|thehazelmae|DShulman_ESPN,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/IfICan79/status/1145765803569995781,Chris Koch,Calgary & Santa Monica,#quadruple #amputee #Motivational #Speaker #ifican #Canadian #AB #farmer. Love my family & friends. #Comedian #Flames #BlueJays #Longboard #traveller #travel,https://t.co/NQr1jPLuKI,FALSE,3243,1182,49,2228,1200,2010-10-12T04:25:28Z,FALSE,https://t.co/NQr1jPLuKI,http://www.ifican.ca,,https://pbs.twimg.com/profile_banners/201576849/1422308842,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/856275827662528514/_N6wUXDq_normal.jpg
548058700,1.14577E+18,2019-07-01T18:46:56Z,LightReflectOn,"Oh Canada, our home and native land...""Dear World, it Takes a Village "" #ohCanada #ittakesavillage #PeaceonEarth Happy Canada Day !",Facebook,131,,,,FALSE,FALSE,0,0,ohCanada|ittakesavillage|PeaceonEarth,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/LightReflectOn/status/1145765750466125825,J C Sigurdson,Heaven on Earth,"Aquarius  Rising: Healer, Writer, Poet, Photographer, Change Maker
The Game of Angels, Two Become ONE + For the Sensitive Ones",https://t.co/nVgTcXT3up,FALSE,283,759,8,11811,105,2012-04-08T02:00:16Z,FALSE,https://t.co/nVgTcXT3up,http://Julesofwisdom.wordpress.com,,https://pbs.twimg.com/profile_banners/548058700/1497562146,http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/875465065754894336/tVVaMQlB_normal.jpg
1921662979,1.14577E+18,2019-07-01T18:46:36Z,fdesignschool,Young Innovators Camp is the place to be this summer! Kids 10-14 learn the fundamentals of entrepreneurship and build a working app prototype in one amazing week. Receive $50 off registration using code: OHCANADA https://t.co/qw7dGNe5uY #Canada152 #OhCanada https://t.co/fGmfUI18OM,Twitter Web Client,257,,,,FALSE,FALSE,13,8,Canada152|OhCanada,,futuredesignschool.com/events,https://t.co/qw7dGNe5uY,https://www.futuredesignschool.com/events,http://pbs.twimg.com/media/D-aTYh7XoAAPR6W.jpg,https://t.co/fGmfUI18OM,https://twitter.com/fdesignschool/status/1145765666521305089/photo/1,photo,http://pbs.twimg.com/media/D-aTYh7XoAAPR6W.jpg,https://t.co/fGmfUI18OM,https://twitter.com/fdesignschool/status/1145765666521305089/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/fdesignschool/status/1145765666521305089,future design school,USA & Canada,"We enable schools through professional development, comprehensive curriculum & strategic support. Talk to us about future-ready skill development 1-800-975-5631",https://t.co/48DSQOPk9x,FALSE,4434,434,138,3303,5247,2013-09-30T23:39:55Z,FALSE,https://t.co/48DSQOPk9x,http://FutureDesignSchool.com,,https://pbs.twimg.com/profile_banners/1921662979/1535557170,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/898236103127318528/vzDMkLza_normal.jpg
477331301,1.14577E+18,2019-07-01T18:45:46Z,ncnative46,Today is @Canada Day. Happy National Day to the best #neighbors anyone could ask for. #OhCanada,Twitter Web Client,95,,,,FALSE,FALSE,0,0,neighbors|OhCanada,,,,,,,,,,,,,2459609448,Canada,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/ncnative46/status/1145765455333904384,archer,Southeast USA,"Just a human being with all that implies. Hopefully for better, not worse. Arsenal and UNC fan..",,FALSE,113,86,6,42087,27329,2012-01-29T02:46:06Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/932818322332241921/pwvRdlu4_normal.jpg
29160064,1.14577E+18,2019-07-01T18:45:25Z,froggywinks,"// Happy Canada 🇨🇦 Day, everyone!! // #canada #ohcanada @ Vancouver, British Columbia https://t.co/pb9HkRiTRD",Instagram,109,,,,FALSE,FALSE,0,0,canada|ohcanada,,instagram.com/p/BzYnoAJp0Aj/…,https://t.co/pb9HkRiTRD,https://www.instagram.com/p/BzYnoAJp0Aj/?igshid=r1g0ihjbx9kb,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/1e5cb4d0509db554.json,Vancouver,"Vancouver, British Columbia",city,Canada,CA,49.2819|-123.1204,-123.1204|49.2819,-123.224215|-123.022947|-123.022947|-123.224215|49.19854|49.19854|49.316738|49.316738,https://twitter.com/froggywinks/status/1145765366804733952,Alice Mak,,"mom, scrapbooker, life documenter, follower of Christ",,FALSE,56,82,4,559,148,2009-04-06T07:08:33Z,FALSE,,,,https://pbs.twimg.com/profile_banners/29160064/1412294168,http://abs.twimg.com/images/themes/theme13/bg.gif,http://pbs.twimg.com/profile_images/517825389352452097/9AeKXor3_normal.jpeg
1.13106E+18,1.14576E+18,2019-07-01T18:43:36Z,raylarsonjr,"Sporting my #Endur maple leaf socks, #DSQUARED2 maple leaf shoes coupled with my blinding white legs for Canada Day 🇨🇦 in the Nation’s Capital #CanadaDay #nationscapital #MapleLeafForever #OhCanada https://t.co/Gp3MKtBI0s",Twitter for iPhone,197,,,,FALSE,FALSE,1,0,Endur|DSQUARED2|CanadaDay|nationscapital|MapleLeafForever|OhCanada,,,,,http://pbs.twimg.com/media/D-aTG_fWkAE-Us2.jpg,https://t.co/Gp3MKtBI0s,https://twitter.com/raylarsonjr/status/1145764911789854720/photo/1,photo,http://pbs.twimg.com/media/D-aTG_fWkAE-Us2.jpg,https://t.co/Gp3MKtBI0s,https://twitter.com/raylarsonjr/status/1145764911789854720/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/raylarsonjr/status/1145764911789854720,Ray Larson,,"Honoured to be a public servant, passionate about #HumanCenteredDesign #innovation #DigitalTransformation #Privacy #OneTeamGov opinions my own",,FALSE,134,568,1,200,604,2019-05-22T04:38:05Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1131056615375818752/1558584140,,http://pbs.twimg.com/profile_images/1139688824903045120/dV8cONvQ_normal.jpg
400923303,1.14576E+18,2019-07-01T18:42:49Z,TheSweetChick1,Happy Canada Day to all my family up north. #canadaday🇨🇦 #happycanadaday #canadaday #canadaday2019 #ohcanada https://t.co/Ge50SZWivO,Instagram,132,,,,FALSE,FALSE,0,0,canadaday|happycanadaday|canadaday|canadaday2019|ohcanada,,instagram.com/p/BzYnU-igEv8/…,https://t.co/Ge50SZWivO,https://www.instagram.com/p/BzYnU-igEv8/?igshid=zs6k6ietlfoj,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/TheSweetChick1/status/1145764711029452801,The Sweet Chick,,,https://t.co/tbwapuSKLJ,FALSE,592,529,46,5112,104,2011-10-29T19:43:50Z,FALSE,https://t.co/tbwapuSKLJ,http://www.thesweetchick.com/,,https://pbs.twimg.com/profile_banners/400923303/1538140612,http://abs.twimg.com/images/themes/theme16/bg.gif,http://pbs.twimg.com/profile_images/1045663630769999872/Cx5L4uj8_normal.jpg
607670493,1.14576E+18,2019-07-01T18:41:59Z,RunCanadaDay,Today's 5k and 10k winners. Thanks to @SauconyCanada for prizes for these speedy folks! #runcanadaday #OhCanada #CanadaDay2019 at @WesbrookVillage 🏃‍♂️🇨🇦🏃‍♀️ https://t.co/pjnDFl4BCO,Twitter for Android,157,,,,FALSE,FALSE,1,0,runcanadaday|OhCanada|CanadaDay2019,,,,,http://pbs.twimg.com/media/D-aStYoUEAAFfQ4.jpg,https://t.co/pjnDFl4BCO,https://twitter.com/RunCanadaDay/status/1145764504715710465/photo/1,photo,http://pbs.twimg.com/media/D-aStYoUEAAFfQ4.jpg|http://pbs.twimg.com/media/D-aSuAgUYAMBYbC.jpg|http://pbs.twimg.com/media/D-aSurJUwAATTGy.jpg|http://pbs.twimg.com/media/D-aSvRjUYAEX12v.jpg,https://t.co/pjnDFl4BCO|https://t.co/pjnDFl4BCO|https://t.co/pjnDFl4BCO|https://t.co/pjnDFl4BCO,https://twitter.com/RunCanadaDay/status/1145764504715710465/photo/1|https://twitter.com/RunCanadaDay/status/1145764504715710465/photo/1|https://twitter.com/RunCanadaDay/status/1145764504715710465/photo/1|https://twitter.com/RunCanadaDay/status/1145764504715710465/photo/1,,581015751|814201106,SauconyCanada|WesbrookVillage,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/RunCanadaDay/status/1145764504715710465,Run Canada Day,"Vancouver, BC  ","10K, 5K Trail Run and 1K Kids Run at Pacific Spirit Park. BBQ, Canada flag cake, face painting & special edition T-shirt. July 1st at 10 AM",https://t.co/pWp6egeLNp,FALSE,332,357,10,302,53,2012-06-13T22:00:34Z,FALSE,https://t.co/pWp6egeLNp,http://www.runcanadaday.com,,https://pbs.twimg.com/profile_banners/607670493/1466792468,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1130661211563995137/MFk9CAGx_normal.jpg
607670493,1.14576E+18,2019-07-01T18:29:35Z,RunCanadaDay,Huge thanks to the @StartlineTiming crew at today's race. Check https://t.co/kZKMOj7v2x for today's results and congratulations everyone! #runcanadaday #OhCanada #CanadaDay2019 at @WesbrookVillage 🇨🇦🇨🇦 https://t.co/yxU59s2K8n,Twitter for Android,201,,,,FALSE,FALSE,4,0,runcanadaday|OhCanada|CanadaDay2019,,startlinetiming.com,https://t.co/kZKMOj7v2x,http://startlinetiming.com,http://pbs.twimg.com/media/D-aP5CkUYAADvtv.jpg,https://t.co/yxU59s2K8n,https://twitter.com/RunCanadaDay/status/1145761382941380608/photo/1,photo,http://pbs.twimg.com/media/D-aP5CkUYAADvtv.jpg|http://pbs.twimg.com/media/D-aP5vZUYAIqsAJ.jpg,https://t.co/yxU59s2K8n|https://t.co/yxU59s2K8n,https://twitter.com/RunCanadaDay/status/1145761382941380608/photo/1|https://twitter.com/RunCanadaDay/status/1145761382941380608/photo/1,,968964955|814201106,StartlineTiming|WesbrookVillage,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/RunCanadaDay/status/1145761382941380608,Run Canada Day,"Vancouver, BC  ","10K, 5K Trail Run and 1K Kids Run at Pacific Spirit Park. BBQ, Canada flag cake, face painting & special edition T-shirt. July 1st at 10 AM",https://t.co/pWp6egeLNp,FALSE,332,357,10,302,53,2012-06-13T22:00:34Z,FALSE,https://t.co/pWp6egeLNp,http://www.runcanadaday.com,,https://pbs.twimg.com/profile_banners/607670493/1466792468,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1130661211563995137/MFk9CAGx_normal.jpg
607670493,1.14574E+18,2019-07-01T16:55:22Z,RunCanadaDay,More prerace run at #runcanadaday at @WesbrookRR - lots of excitement! Thanks to our #volunteers and #sponsors #OhCanada #CanadaDay2019 🇨🇦🇨🇦🇨🇦😍 https://t.co/gx2yQDRHJ1,Twitter for Android,143,,,,FALSE,FALSE,1,0,runcanadaday|volunteers|sponsors|OhCanada|CanadaDay2019,,,,,http://pbs.twimg.com/media/D-Z6T4pUcAAmu9T.jpg,https://t.co/gx2yQDRHJ1,https://twitter.com/RunCanadaDay/status/1145737674335981576/photo/1,photo,http://pbs.twimg.com/media/D-Z6T4pUcAAmu9T.jpg|http://pbs.twimg.com/media/D-Z6UfhUYAAdbRX.jpg|http://pbs.twimg.com/media/D-Z6VSpUEAEInd8.jpg|http://pbs.twimg.com/media/D-Z6Vt_UEAAuCdm.jpg,https://t.co/gx2yQDRHJ1|https://t.co/gx2yQDRHJ1|https://t.co/gx2yQDRHJ1|https://t.co/gx2yQDRHJ1,https://twitter.com/RunCanadaDay/status/1145737674335981576/photo/1|https://twitter.com/RunCanadaDay/status/1145737674335981576/photo/1|https://twitter.com/RunCanadaDay/status/1145737674335981576/photo/1|https://twitter.com/RunCanadaDay/status/1145737674335981576/photo/1,,477026028,WesbrookRR,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/RunCanadaDay/status/1145737674335981576,Run Canada Day,"Vancouver, BC  ","10K, 5K Trail Run and 1K Kids Run at Pacific Spirit Park. BBQ, Canada flag cake, face painting & special edition T-shirt. July 1st at 10 AM",https://t.co/pWp6egeLNp,FALSE,332,357,10,302,53,2012-06-13T22:00:34Z,FALSE,https://t.co/pWp6egeLNp,http://www.runcanadaday.com,,https://pbs.twimg.com/profile_banners/607670493/1466792468,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1130661211563995137/MFk9CAGx_normal.jpg
607670493,1.14573E+18,2019-07-01T16:42:21Z,RunCanadaDay,The excitement is building for #runcanadaday! Thanks @SaveOnFoodsUBC for the watermelon and kudos to our other sponsors @scotiabank @WesbrookRR @WesbrookVillage and our great #volunteers plus #icecream from @RunGoApp #OhCanada https://t.co/HGgxDtVblF,Twitter for Android,226,,,,FALSE,FALSE,1,0,runcanadaday|volunteers|icecream|OhCanada,,,,,http://pbs.twimg.com/media/D-Z3U20U8AYsZdo.jpg,https://t.co/HGgxDtVblF,https://twitter.com/RunCanadaDay/status/1145734398551003136/photo/1,photo,http://pbs.twimg.com/media/D-Z3U20U8AYsZdo.jpg|http://pbs.twimg.com/media/D-Z3VX-VUAIt1dN.jpg|http://pbs.twimg.com/media/D-Z3WRyU8AAzJz8.jpg|http://pbs.twimg.com/media/D-Z3W2YUIAEKkNF.jpg,https://t.co/HGgxDtVblF|https://t.co/HGgxDtVblF|https://t.co/HGgxDtVblF|https://t.co/HGgxDtVblF,https://twitter.com/RunCanadaDay/status/1145734398551003136/photo/1|https://twitter.com/RunCanadaDay/status/1145734398551003136/photo/1|https://twitter.com/RunCanadaDay/status/1145734398551003136/photo/1|https://twitter.com/RunCanadaDay/status/1145734398551003136/photo/1,,278847649|19638600|477026028|814201106|1944943483,SaveOnFoodsUBC|scotiabank|WesbrookRR|WesbrookVillage|RunGoApp,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/RunCanadaDay/status/1145734398551003136,Run Canada Day,"Vancouver, BC  ","10K, 5K Trail Run and 1K Kids Run at Pacific Spirit Park. BBQ, Canada flag cake, face painting & special edition T-shirt. July 1st at 10 AM",https://t.co/pWp6egeLNp,FALSE,332,357,10,302,53,2012-06-13T22:00:34Z,FALSE,https://t.co/pWp6egeLNp,http://www.runcanadaday.com,,https://pbs.twimg.com/profile_banners/607670493/1466792468,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1130661211563995137/MFk9CAGx_normal.jpg
607670493,1.14505E+18,2019-06-29T19:16:25Z,RunCanadaDay,Wow! Look at the great weather for #CanadaDay - there's still time to sign up for #RunCanadaDay at @WesbrookRR btwn noon and 5 pm tomorrow or race day btwn 8:15 and 9:15 - cash only. #OhCanada #runforthecake 🇨🇦🇨🇦🏃‍♂️🏃‍♀️🚶‍♀️🚶‍♂️ https://t.co/AomGQdyofu,Twitter for Android,228,,,,FALSE,FALSE,1,0,CanadaDay|RunCanadaDay|OhCanada|runforthecake,,,,,http://pbs.twimg.com/media/D-QHcL_UcAAgh6F.jpg,https://t.co/AomGQdyofu,https://twitter.com/RunCanadaDay/status/1145048391816077312/photo/1,photo,http://pbs.twimg.com/media/D-QHcL_UcAAgh6F.jpg,https://t.co/AomGQdyofu,https://twitter.com/RunCanadaDay/status/1145048391816077312/photo/1,,477026028,WesbrookRR,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/RunCanadaDay/status/1145048391816077312,Run Canada Day,"Vancouver, BC  ","10K, 5K Trail Run and 1K Kids Run at Pacific Spirit Park. BBQ, Canada flag cake, face painting & special edition T-shirt. July 1st at 10 AM",https://t.co/pWp6egeLNp,FALSE,332,357,10,302,53,2012-06-13T22:00:34Z,FALSE,https://t.co/pWp6egeLNp,http://www.runcanadaday.com,,https://pbs.twimg.com/profile_banners/607670493/1466792468,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1130661211563995137/MFk9CAGx_normal.jpg
607670493,1.14324E+18,2019-06-24T19:39:05Z,RunCanadaDay,"Yes! It's almost time for cake, thanks to @saveonfoods #WesbrookVillage. It will be waiting for our #runners and #walkers on July 1st! Online registration ends tonight so head to https://t.co/va4Ohr1RID and sign up now! #runcanadaday #OhCanada 🇨🇦🇨🇦 https://t.co/Uxn6bllvBt",Twitter for Android,248,,,,FALSE,FALSE,1,0,WesbrookVillage|runners|walkers|runcanadaday|OhCanada,,runcanadaday.com,https://t.co/va4Ohr1RID,http://runcanadaday.com,http://pbs.twimg.com/media/D92crcpUwAAnBgg.jpg,https://t.co/Uxn6bllvBt,https://twitter.com/RunCanadaDay/status/1143242157689458688/photo/1,photo,http://pbs.twimg.com/media/D92crcpUwAAnBgg.jpg,https://t.co/Uxn6bllvBt,https://twitter.com/RunCanadaDay/status/1143242157689458688/photo/1,,326375161,saveonfoods,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/RunCanadaDay/status/1143242157689458688,Run Canada Day,"Vancouver, BC  ","10K, 5K Trail Run and 1K Kids Run at Pacific Spirit Park. BBQ, Canada flag cake, face painting & special edition T-shirt. July 1st at 10 AM",https://t.co/pWp6egeLNp,FALSE,332,357,10,302,53,2012-06-13T22:00:34Z,FALSE,https://t.co/pWp6egeLNp,http://www.runcanadaday.com,,https://pbs.twimg.com/profile_banners/607670493/1466792468,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1130661211563995137/MFk9CAGx_normal.jpg
607670493,1.14576E+18,2019-07-01T18:25:02Z,RunCanadaDay,Our thanks to @SaveOnFoodsUBC for hosting today's BBQ for our runners and walkers. 🌭🌭#ohcanada #runcanadaday #CanadaDay2019 at @WesbrookVillage https://t.co/R31gE9w1Tu,Twitter for Android,143,,,,FALSE,FALSE,0,0,ohcanada|runcanadaday|CanadaDay2019,,,,,http://pbs.twimg.com/media/D-aO0jcUYAIno3s.jpg,https://t.co/R31gE9w1Tu,https://twitter.com/RunCanadaDay/status/1145760235816022016/photo/1,photo,http://pbs.twimg.com/media/D-aO0jcUYAIno3s.jpg|http://pbs.twimg.com/media/D-aO1fNUYAIIG8m.jpg|http://pbs.twimg.com/media/D-aO2DLUIAA52tA.jpg|http://pbs.twimg.com/media/D-aO2tiUYAEz_6w.jpg,https://t.co/R31gE9w1Tu|https://t.co/R31gE9w1Tu|https://t.co/R31gE9w1Tu|https://t.co/R31gE9w1Tu,https://twitter.com/RunCanadaDay/status/1145760235816022016/photo/1|https://twitter.com/RunCanadaDay/status/1145760235816022016/photo/1|https://twitter.com/RunCanadaDay/status/1145760235816022016/photo/1|https://twitter.com/RunCanadaDay/status/1145760235816022016/photo/1,,278847649|814201106,SaveOnFoodsUBC|WesbrookVillage,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/RunCanadaDay/status/1145760235816022016,Run Canada Day,"Vancouver, BC  ","10K, 5K Trail Run and 1K Kids Run at Pacific Spirit Park. BBQ, Canada flag cake, face painting & special edition T-shirt. July 1st at 10 AM",https://t.co/pWp6egeLNp,FALSE,332,357,10,302,53,2012-06-13T22:00:34Z,FALSE,https://t.co/pWp6egeLNp,http://www.runcanadaday.com,,https://pbs.twimg.com/profile_banners/607670493/1466792468,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1130661211563995137/MFk9CAGx_normal.jpg
